"studentid","div","std","schoolid","divid","serial","bom","balsakhi","pre_verb","post_verb","pre_math","post_math","male","attrit","bal","numstud","rank","bigschool","pre_tot","post_tot","mid_verb","mid_math","cal","both","mid_tot","balt","vad","vadmid","vadpostmid","rank20","bot_pre_tot","bal_bot_pre_tot","balsakhi_bot_pre_tot","balt_bot_pre_tot","rank20_bot_pre_tot","bal_rank","bal_rank20","bal_numstud","bal_pre_tot","balt_rank","balt_numstud","balt_pre_tot","bal_bigschool","balt_bigschool","balsakhi_bigschool","bal_bigschool_rank20","balt_bigschool_rank20","bal_bigschool_balsakhi","balt_bigschool_balsakhi","bigschool_rank20","schoolvar","bal_schoolvar","balt_schoolvar","balsakhi_schoolvar","bal_schoolvar_rank20","balt_schoolvar_rank20","bal_schoolvar_balsakhi","balt_schoolvar_balsakhi","schoolvar_rank20"
6463,"A",3,323,33230,NA,0,0,15,16,18,27,1,0,1,32,23.5,0,0.8612556,1.4681442,24,20,0,0,1.528833,1,0.6068886,0.66757745,-0.060688853,0,-0.27969503,-0.27969503,0,-0.27969503,0,23.5,0,32,0.8612556,23.5,32,0.8612556,0,0,0,0,0,0,0,0,0.9785709,0.9785709,0.9785709,0,0,0,0,0,0
6496,"A",3,323,33230,NA,0,1,6,36,7,25,0,0,1,32,9.5,0,-0.3525217,2.5605438,31,16,0,0,1.7108996,1,2.9130654,2.0634212,0.8496442,1,-0.27969503,-0.27969503,-0.27969503,-0.27969503,-0.27969503,9.5,1,32,-0.3525217,9.5,32,-0.3525217,0,0,0,0,0,0,0,0,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709
11098,"A",4,323,43230,NA,0,0,9,3,4,0,0,0,0,36,7,0,-0.90466994,-1.3956809,38,31,1,0,1.8449912,0,-0.49101096,2.7496612,-3.240672,1,-0.8012992,0,0,0,-0.8012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572084,0,0,0,0,0,0,0,0.572084
6480,"A",3,323,33230,NA,0,1,7,23,4,33,0,0,1,32,7,0,-0.4738994,2.2570994,31,18,0,0,1.8322773,1,2.7309988,2.3061767,0.4248221,1,-0.27969503,-0.27969503,-0.27969503,-0.27969503,-0.27969503,7,1,32,-0.4738994,7,32,-0.4738994,0,0,0,0,0,0,0,0,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709
11065,"A",4,323,43230,NA,0,0,5,18,5,27,1,0,0,36,3.5,0,-1.0519732,0.666565,18,17,1,0,0.17555407,0,1.7185383,1.2275273,0.49101093,1,-0.8012992,0,0,0,-0.8012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572084,0,0,0,0,0,0,0,0.572084
6500,"A",3,323,33230,NA,0,1,6,12,0,21,0,0,1,32,5,0,-0.7773437,0.8612556,23,27,0,0,1.8929663,1,1.6385993,2.67031,-1.0317106,1,-0.27969503,-0.27969503,-0.27969503,-0.27969503,-0.27969503,5,1,32,-0.7773437,5,32,-0.7773437,0,0,0,0,0,0,0,0,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709,0.9785709
11086,"A",4,323,43230,NA,0,0,12,11,16,33,0,0,0,36,24.5,0,-0.16815358,0.6174639,24,27,1,0,0.9611715,0,0.7856175,1.1293252,-0.34370762,0,-0.8012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572084,0,0,0,0,0,0,0,0
11037,"A",4,323,43230,NA,0,0,7,19,20,44,1,0,0,36,23,0,-0.21725467,1.5503846,11,34,1,0,0.666565,0,1.7676393,0.8838197,0.88381964,0,-0.8012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572084,0,0,0,0,0,0,0,0
11039,"A",4,323,43230,NA,0,0,14,18,4,18,1,0,0,36,13.5,0,-0.6591645,0.22465515,20,10,1,0,-0.0699514,0,0.88381964,0.5892131,0.29460657,1,-0.8012992,0,0,0,-0.8012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572084,0,0,0,0,0,0,0,0.572084
11094,"A",4,323,43230,NA,0,0,15,28,13,36,0,0,0,36,24.5,0,-0.16815358,1.5994858,39,23,1,0,1.5012835,0,1.7676394,1.6694372,0.09820223,0,-0.8012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572084,0,0,0,0,0,0,0,0
11074,"A",4,323,43230,NA,0,0,11,21,7,35,0,0,0,36,13.5,0,-0.6591645,1.206677,NA,NA,1,0,NA,0,1.8658414,NA,NA,1,-0.8012992,0,0,0,-0.8012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572084,0,0,0,0,0,0,0,0.572084
13827,"B",4,324,43240,NA,0,0,32,37,28,31,0,0,1,68,61,1,1.4030813,1.7958901,37,36,1,1,2.0413957,1,0.3928088,0.63831437,-0.24550557,0,-0.74186105,-0.74186105,0,-0.74186105,0,61,0,68,1.4030813,61,68,1.4030813,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
7357,"A",3,324,33240,NA,0,0,9,8,14,23,1,0,0,72,24,1,0.25436693,0.7398778,10,11,0,0,0.13298921,0,0.4855109,-0.12137772,0.6068886,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7368,"A",3,324,33240,NA,0,0,3,5,0,11,1,0,0,72,2,1,-0.9594103,-0.17045508,0,12,0,0,-0.41321054,0,0.7889552,0.5461998,0.24275546,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
13736,"A",4,324,43240,NA,0,1,9,31,19,20,0,0,1,68,24.5,1,-0.16815358,0.9611715,32,23,1,1,1.1575758,1,1.1293252,1.3257294,-0.19640434,0,-0.74186105,-0.74186105,-0.74186105,-0.74186105,0,24.5,0,68,-0.16815358,24.5,68,-0.16815358,1,1,1,0,0,1,1,0,0.89725226,0.89725226,0.89725226,0.89725226,0,0,0.89725226,0.89725226,0
7374,"A",3,324,33240,NA,0,0,25,48,32,28,0,0,0,72,68,1,2.3177884,3.4708767,36,31,0,0,2.924677,0,1.1530883,0.60688853,0.5461998,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13764,"A",4,324,43240,NA,0,1,9,35,19,30,0,0,1,68,24.5,1,-0.16815358,1.6485869,19,22,1,1,0.4701606,1,1.8167405,0.6383142,1.1784263,0,-0.74186105,-0.74186105,-0.74186105,-0.74186105,0,24.5,0,68,-0.16815358,24.5,68,-0.16815358,1,1,1,0,0,1,1,0,0.89725226,0.89725226,0.89725226,0.89725226,0,0,0.89725226,0.89725226,0
7447,"B",3,324,33240,NA,0,0,27,23,26,22,1,0,0,72,65.5,1,2.0750327,1.5895219,26,14,0,0,1.2860776,0,-0.48551083,-0.7889551,0.30344427,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7445,"B",3,324,33240,NA,0,0,6,10,1,7,1,0,0,72,6,1,-0.71665484,-0.10976623,12,11,0,0,0.25436693,0,0.6068886,0.9710218,-0.36413318,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
13741,"A",4,324,43240,NA,0,0,27,29,26,43,0,0,1,68,57,1,1.0593737,1.9922944,28,35,1,1,1.5503846,1,0.9329207,0.4910109,0.4419098,0,-0.74186105,-0.74186105,0,-0.74186105,0,57,0,68,1.0593737,57,68,1.0593737,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
7446,"B",3,324,33240,NA,0,0,24,18,23,15,1,0,0,72,60.5,1,1.7108996,0.8612556,19,34,0,0,2.0750327,0,-0.849644,0.36413312,-1.2137771,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7358,"A",3,324,33240,NA,0,0,4,16,20,14,1,0,0,72,26.5,1,0.31505582,0.67918897,11,19,0,0,0.67918897,0,0.36413315,0.36413315,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7423,"B",3,324,33240,NA,0,0,7,20,0,12,0,0,0,72,6,1,-0.71665484,0.8005667,23,2,0,0,0.37574467,0,1.5172215,1.0923995,0.424822,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
7365,"A",3,324,33240,NA,0,0,4,5,12,0,1,0,0,72,15,1,-0.17045508,-0.83803254,33,13,0,0,1.6502107,0,-0.66757745,1.8206658,-2.4882433,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
13744,"A",4,324,43240,NA,0,1,8,15,16,17,0,0,1,68,17.5,1,-0.36455795,0.028250784,25,21,1,1,0.71566606,1,0.39280874,1.080224,-0.68741524,1,-0.74186105,-0.74186105,-0.74186105,-0.74186105,-0.74186105,17.5,1,68,-0.36455795,17.5,68,-0.36455795,1,1,1,1,1,1,1,1,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226
13847,"B",4,324,43240,NA,0,0,4,9,0,36,0,0,1,68,1,1,-1.3465798,0.666565,15,18,1,1,0.077351876,1,2.0131447,1.4239317,0.58921313,1,-0.74186105,-0.74186105,0,-0.74186105,-0.74186105,1,1,68,-1.3465798,1,68,-1.3465798,1,1,0,1,1,0,0,1,0.89725226,0.89725226,0.89725226,0,0.89725226,0.89725226,0,0,0.89725226
7353,"A",3,324,33240,NA,0,0,19,24,20,26,1,0,0,72,53.5,1,1.2253888,1.8929663,13,40,0,0,2.0750327,0,0.6675775,0.84964395,-0.18206644,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13845,"B",4,324,43240,NA,0,0,38,35,28,30,0,0,1,68,63,1,1.6976879,1.6485869,41,35,1,1,2.1886988,1,-0.049100995,0.4910109,-0.5401119,0,-0.74186105,-0.74186105,0,-0.74186105,0,63,0,68,1.6976879,63,68,1.6976879,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13746,"A",4,324,43240,NA,0,0,8,31,17,34,0,0,1,68,20.5,1,-0.31545687,1.6485869,28,13,1,1,0.4701606,1,1.9640437,0.7856175,1.1784263,0,-0.74186105,-0.74186105,0,-0.74186105,0,20.5,0,68,-0.31545687,20.5,68,-0.31545687,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13769,"B",4,324,43240,NA,0,0,29,34,13,26,1,0,1,68,42.5,1,0.5192617,1.4030813,30,27,1,1,1.2557781,1,0.8838196,0.73651636,0.14730322,0,-0.74186105,-0.74186105,0,-0.74186105,0,42.5,0,68,0.5192617,42.5,68,0.5192617,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13763,"A",4,324,43240,NA,0,0,27,45,25,49,0,0,1,68,56,1,1.0102726,3.0725186,36,43,1,1,2.336002,1,2.0622458,1.3257295,0.7365165,0,-0.74186105,-0.74186105,0,-0.74186105,0,56,0,68,1.0102726,56,68,1.0102726,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13743,"A",4,324,43240,NA,0,1,21,27,21,34,0,0,1,68,42.5,1,0.5192617,1.4521824,12,23,1,1,0.17555407,1,0.9329207,-0.34370765,1.2766284,0,-0.74186105,-0.74186105,-0.74186105,-0.74186105,0,42.5,0,68,0.5192617,42.5,68,0.5192617,1,1,1,0,0,1,1,0,0.89725226,0.89725226,0.89725226,0.89725226,0,0,0.89725226,0.89725226,0
13791,"B",4,324,43240,NA,0,1,9,NA,0,NA,1,1,1,68,2.5,1,-1.1010743,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,-0.74186105,-0.74186105,-0.74186105,-0.74186105,-0.74186105,2.5,1,68,-1.1010743,2.5,68,-1.1010743,1,1,1,1,1,1,1,1,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226
13800,"B",4,324,43240,NA,0,1,12,19,4,29,1,0,1,68,9,1,-0.75736666,0.8138682,20,18,1,1,0.32285735,1,1.571235,1.080224,0.49101087,1,-0.74186105,-0.74186105,-0.74186105,-0.74186105,-0.74186105,9,1,68,-0.75736666,9,68,-0.75736666,1,1,1,1,1,1,1,1,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226
7370,"A",3,324,33240,NA,0,0,5,18,0,7,0,0,0,72,3.5,1,-0.83803254,0.37574467,17,17,0,0,0.92194444,0,1.2137772,1.759977,-0.5461998,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
7427,"B",3,324,33240,NA,0,0,19,12,11,15,0,0,0,72,37.5,1,0.67918897,0.49712238,9,7,0,0,-0.17045508,0,-0.18206659,-0.84964406,0.66757745,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13802,"B",4,324,43240,NA,0,1,14,20,12,24,1,0,1,68,22,1,-0.26635575,0.6174639,20,19,1,1,0.37195843,1,0.88381964,0.6383142,0.24550545,0,-0.74186105,-0.74186105,-0.74186105,-0.74186105,0,22,0,68,-0.26635575,22,68,-0.26635575,1,1,1,0,0,1,1,0,0.89725226,0.89725226,0.89725226,0.89725226,0,0,0.89725226,0.89725226,0
7449,"B",3,324,33240,NA,0,0,16,10,11,17,1,0,0,72,31,1,0.49712238,0.49712238,20,14,0,0,0.92194444,0,0,0.42482206,-0.42482206,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7375,"A",3,324,33240,NA,0,0,12,21,12,28,0,0,0,72,26.5,1,0.31505582,1.8322773,18,28,0,0,1.6502107,0,1.5172215,1.3351549,0.18206656,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7361,"A",3,324,33240,NA,0,0,20,28,19,27,1,0,0,72,53.5,1,1.2253888,2.1964104,20,20,0,0,1.2860776,0,0.97102165,0.060688853,0.9103328,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13749,"A",4,324,43240,NA,0,0,19,25,18,36,0,0,1,68,37,1,0.27375624,1.4521824,26,35,1,1,1.4521824,1,1.1784261,1.1784261,0,0,-0.74186105,-0.74186105,0,-0.74186105,0,37,0,68,0.27375624,37,68,0.27375624,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13720,"A",4,324,43240,NA,0,0,17,22,10,36,1,0,1,68,23,1,-0.21725467,1.3048792,26,23,1,1,0.86296934,1,1.5221338,1.080224,0.44190985,0,-0.74186105,-0.74186105,0,-0.74186105,0,23,0,68,-0.21725467,23,68,-0.21725467,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13747,"A",4,324,43240,NA,0,0,15,32,21,36,0,0,1,68,34.5,1,0.22465515,1.7958901,32,33,1,1,1.6485869,1,1.571235,1.4239317,0.14730322,0,-0.74186105,-0.74186105,0,-0.74186105,0,34.5,0,68,0.22465515,34.5,68,0.22465515,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
7382,"A",3,324,33240,NA,0,0,19,29,34,25,0,0,0,72,65.5,1,2.0750327,2.1357217,37,36,0,0,3.28881,0,0.060688972,1.2137773,-1.1530883,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7384,"A",3,324,33240,NA,0,0,18,44,19,23,0,0,0,72,51.5,1,1.104011,2.924677,32,23,0,0,2.1964104,0,1.8206658,1.0923994,0.7282665,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7436,"B",3,324,33240,NA,0,0,12,11,16,13,1,0,0,72,32.5,1,0.55781126,0.31505582,11,5,0,0,-0.17045508,0,-0.24275544,-0.72826636,0.4855109,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13843,"B",4,324,43240,NA,0,0,29,35,26,41,0,0,1,68,58,1,1.1575758,2.1886988,40,22,1,1,1.5012835,1,1.0311229,0.34370768,0.68741524,0,-0.74186105,-0.74186105,0,-0.74186105,0,58,0,68,1.1575758,58,68,1.1575758,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13734,"A",4,324,43240,NA,0,1,19,37,18,30,0,0,1,68,37,1,0.27375624,1.746789,35,26,1,1,1.4521824,1,1.4730327,1.1784261,0.29460657,0,-0.74186105,-0.74186105,-0.74186105,-0.74186105,0,37,0,68,0.27375624,37,68,0.27375624,1,1,1,0,0,1,1,0,0.89725226,0.89725226,0.89725226,0.89725226,0,0,0.89725226,0.89725226,0
7412,"B",3,324,33240,NA,0,0,12,19,2,10,0,0,0,72,14,1,-0.2918328,0.6185001,18,5,0,0,0.25436693,0,0.9103329,0.54619974,0.36413318,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
7397,"B",3,324,33240,NA,0,0,21,11,12,13,0,0,0,72,44,1,0.8612556,0.31505582,18,11,0,0,0.6185001,0,-0.5461998,-0.24275547,-0.3034443,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13768,"B",4,324,43240,NA,0,1,14,14,2,30,1,0,1,68,9,1,-0.75736666,0.6174639,26,21,1,1,0.76476717,1,1.3748305,1.5221338,-0.14730328,1,-0.74186105,-0.74186105,-0.74186105,-0.74186105,-0.74186105,9,1,68,-0.75736666,9,68,-0.75736666,1,1,1,1,1,1,1,1,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226
13839,"B",4,324,43240,NA,0,0,31,43,20,44,0,0,1,68,54.5,1,0.9611715,2.7288108,32,31,1,1,1.5503846,1,1.7676393,0.58921313,1.1784261,0,-0.74186105,-0.74186105,0,-0.74186105,0,54.5,0,68,0.9611715,54.5,68,0.9611715,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13710,"A",4,324,43240,NA,0,1,10,34,3,32,1,0,1,68,7,1,-0.90466994,1.6976879,16,18,1,1,0.12645297,1,2.6023579,1.0311229,1.571235,1,-0.74186105,-0.74186105,-0.74186105,-0.74186105,-0.74186105,7,1,68,-0.90466994,7,68,-0.90466994,1,1,1,1,1,1,1,1,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226,0.89725226
7367,"A",3,324,33240,NA,0,0,2,8,15,16,1,0,0,72,16.5,1,-0.10976623,0.31505582,23,8,0,0,0.7398778,0,0.42482203,0.84964406,-0.424822,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
13794,"B",4,324,43240,NA,0,0,13,19,7,26,1,0,1,68,13,1,-0.5609623,0.666565,16,22,1,1,0.32285735,1,1.2275274,0.8838197,0.34370765,1,-0.74186105,-0.74186105,0,-0.74186105,-0.74186105,13,1,68,-0.5609623,13,68,-0.5609623,1,1,0,1,1,0,0,1,0.89725226,0.89725226,0.89725226,0,0.89725226,0.89725226,0,0,0.89725226
7430,"B",3,324,33240,NA,0,0,24,13,23,24,0,0,0,72,60.5,1,1.7108996,1.104011,25,12,0,0,1.104011,0,-0.60688853,-0.60688853,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13814,"B",4,324,43240,NA,0,0,25,35,14,21,1,0,1,68,40,1,0.37195843,1.206677,34,35,1,1,1.8449912,1,0.8347185,1.4730327,-0.63831425,0,-0.74186105,-0.74186105,0,-0.74186105,0,40,0,68,0.37195843,40,68,0.37195843,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
7437,"B",3,324,33240,NA,0,0,25,16,17,21,1,0,0,72,56,1,1.4074553,1.104011,19,20,0,0,1.2253888,0,-0.30344427,-0.18206656,-0.12137771,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13707,"A",4,324,43240,NA,0,1,15,23,15,26,1,0,1,68,27,1,-0.0699514,0.86296934,25,33,1,1,1.3048792,1,0.93292075,1.3748306,-0.44190985,0,-0.74186105,-0.74186105,-0.74186105,-0.74186105,0,27,0,68,-0.0699514,27,68,-0.0699514,1,1,1,0,0,1,1,0,0.89725226,0.89725226,0.89725226,0.89725226,0,0,0.89725226,0.89725226,0
13731,"A",4,324,43240,NA,0,0,24,26,0,31,1,0,1,68,17.5,1,-0.36455795,1.2557781,40,24,1,1,1.5994858,1,1.620336,1.9640437,-0.34370768,1,-0.74186105,-0.74186105,0,-0.74186105,-0.74186105,17.5,1,68,-0.36455795,17.5,68,-0.36455795,1,1,0,1,1,0,0,1,0.89725226,0.89725226,0.89725226,0,0.89725226,0.89725226,0,0,0.89725226
7354,"A",3,324,33240,NA,0,0,12,11,19,1,1,0,0,72,40.5,1,0.7398778,-0.41321054,10,17,0,0,0.49712238,0,-1.1530883,-0.24275544,-0.9103329,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7363,"A",3,324,33240,NA,0,0,29,35,34,29,1,0,0,72,72,1,2.6819215,2.7426102,44,36,0,0,3.713632,0,0.060688734,1.0317106,-0.9710219,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7441,"B",3,324,33240,NA,0,0,21,9,5,6,1,0,0,72,29.5,1,0.43643352,-0.23114395,14,9,0,0,0.25436693,0,-0.6675775,-0.18206659,-0.4855109,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7420,"B",3,324,33240,NA,0,0,20,36,28,29,0,0,0,72,63,1,1.7715884,2.8032992,39,30,0,0,3.0460546,0,1.0317107,1.2744662,-0.24275541,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7381,"A",3,324,33240,NA,0,0,16,22,14,7,0,0,0,72,37.5,1,0.67918897,0.6185001,22,29,0,0,1.9536551,0,-0.060688853,1.2744662,-1.335155,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7356,"A",3,324,33240,NA,0,0,22,39,14,25,1,0,0,72,49.5,1,1.0433222,2.7426102,11,16,0,0,0.49712238,0,1.699288,-0.5461998,2.245488,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
7448,"B",3,324,33240,NA,0,0,11,11,2,0,1,0,0,72,12.5,1,-0.3525217,-0.4738994,26,22,0,0,1.7715884,0,-0.12137771,2.1241102,-2.245488,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
13817,"B",4,324,43240,NA,0,0,24,33,19,43,0,0,1,68,45,1,0.5683628,2.1886988,41,33,1,1,2.0904965,1,1.620336,1.5221338,0.09820223,0,-0.74186105,-0.74186105,0,-0.74186105,0,45,0,68,0.5683628,45,68,0.5683628,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13834,"B",4,324,43240,NA,0,0,25,32,20,39,0,0,1,68,50,1,0.666565,1.9431933,35,34,1,1,1.8449912,1,1.2766283,1.1784263,0.09820211,0,-0.74186105,-0.74186105,0,-0.74186105,0,50,0,68,0.666565,50,68,0.666565,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
13724,"A",4,324,43240,NA,0,0,15,32,9,31,1,0,1,68,17.5,1,-0.36455795,1.5503846,31,31,1,1,1.5012835,1,1.9149426,1.8658415,0.049101114,1,-0.74186105,-0.74186105,0,-0.74186105,-0.74186105,17.5,1,68,-0.36455795,17.5,68,-0.36455795,1,1,0,1,1,0,0,1,0.89725226,0.89725226,0.89725226,0,0.89725226,0.89725226,0,0,0.89725226
13829,"B",4,324,43240,NA,0,0,19,17,24,35,0,0,1,68,45,1,0.5683628,1.0102726,37,21,1,1,1.3048792,1,0.44190985,0.7365164,-0.29460657,0,-0.74186105,-0.74186105,0,-0.74186105,0,45,0,68,0.5683628,45,68,0.5683628,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
7366,"A",3,324,33240,NA,0,0,5,3,4,0,1,0,0,72,8.5,1,-0.59527713,-0.9594103,8,8,0,0,-0.17045508,0,-0.36413318,0.42482203,-0.7889552,1,-0.4738994,0,0,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.95069176,0,0,0,0,0,0,0,0.95069176
13704,"A",4,324,43240,NA,0,1,17,35,18,32,1,0,1,68,33,1,0.17555407,1.746789,14,30,1,1,0.6174639,1,1.571235,0.44190982,1.1293252,0,-0.74186105,-0.74186105,-0.74186105,-0.74186105,0,33,0,68,0.17555407,33,68,0.17555407,1,1,1,0,0,1,1,0,0.89725226,0.89725226,0.89725226,0.89725226,0,0,0.89725226,0.89725226,0
13822,"B",4,324,43240,NA,0,0,29,NA,4,NA,0,1,1,68,29.5,1,0.077351876,NA,40,37,1,1,2.2378,1,NA,2.160448,NA,0,-0.74186105,-0.74186105,0,-0.74186105,0,29.5,0,68,0.077351876,29.5,68,0.077351876,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
7399,"B",3,324,33240,NA,0,0,20,18,14,25,0,0,0,72,47,1,0.92194444,1.4681442,26,12,0,0,1.1646999,0,0.54619974,0.24275547,0.30344427,0,-0.4738994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95069176,0,0,0,0,0,0,0,0
13722,"A",4,324,43240,NA,0,0,46,48,29,43,1,0,1,68,65.5,1,2.1395977,2.9252152,47,41,1,1,2.777912,1,0.7856176,0.63831425,0.14730334,0,-0.74186105,-0.74186105,0,-0.74186105,0,65.5,0,68,2.1395977,65.5,68,2.1395977,1,1,0,0,0,0,0,0,0.89725226,0.89725226,0.89725226,0,0,0,0,0,0
